grid_id,lng,lat
ODI_00212,84.51500000000001,19.125
ODI_00213,84.51500000000001,19.134999999999998
ODI_00214,84.51500000000001,19.145
ODI_00215,84.51500000000001,19.155
ODI_00216,84.51500000000001,19.165
ODI_00217,84.51500000000001,19.175
ODI_00218,84.51500000000001,19.185000000000002
ODI_00219,84.51500000000001,19.195
ODI_00220,84.51500000000001,19.205000000000002
ODI_00221,84.51500000000001,19.215
ODI_00222,84.51500000000001,19.225
ODI_00223,84.51500000000001,19.235
ODI_00224,84.51500000000001,19.245
ODI_00225,84.51500000000001,19.255000000000003
ODI_00226,84.51500000000001,19.265
ODI_00227,84.51500000000001,19.275
ODI_00228,84.51500000000001,19.285
ODI_00229,84.51500000000001,19.295
ODI_00230,84.51500000000001,19.305
ODI_00231,84.51500000000001,19.314999999999998
ODI_00232,84.51500000000001,19.325
ODI_00233,84.51500000000001,19.335
ODI_00234,84.51500000000001,19.345000000000002
ODI_00235,84.51500000000001,19.355
ODI_00236,84.51500000000001,19.365000000000006
ODI_00237,84.51500000000001,19.375
ODI_00238,84.51500000000001,19.384999999999998
ODI_00239,84.51500000000001,19.395
ODI_00240,84.51500000000001,19.404999999999998
ODI_00241,84.51500000000001,19.415
ODI_00242,84.51500000000001,19.425
ODI_00243,84.51500000000001,19.435
ODI_00244,84.51500000000001,19.445
ODI_00245,84.51500000000001,19.455
ODI_00246,84.51500000000001,19.465
ODI_00247,84.51500000000001,19.474999999999998
ODI_00248,84.51500000000001,19.485
ODI_00249,84.51500000000001,19.494999999999997
ODI_00250,84.51500000000001,19.505
ODI_00251,84.51500000000001,19.515
ODI_00252,84.51500000000001,19.525000000000002
ODI_00253,84.51500000000001,19.535000000000004
ODI_00254,84.51500000000001,19.545
ODI_00255,84.51500000000001,19.555000000000003
ODI_00256,84.51500000000001,19.564999999999998
ODI_00257,84.51500000000001,19.575
ODI_00258,84.51500000000001,19.585000000000004
ODI_00259,84.51500000000001,19.595
ODI_00260,84.51500000000001,19.605
ODI_00261,84.51500000000001,19.615000000000006
ODI_00262,84.51500000000001,19.625000000000004
ODI_00263,84.515,19.63500000000005
ODI_00264,84.51500000000001,19.6450000000001
ODI_00265,84.51500000000001,19.6550000000001
ODI_00266,84.51500000000001,19.665000000000102
ODI_00267,84.51500000000001,19.675000000000104
ODI_00268,84.51500000000001,19.68500000000011
ODI_00269,84.51500000000001,19.69500000000011
ODI_00270,84.51500000000001,19.70500000000011
ODI_00271,84.51500000000001,19.71500000000011
ODI_00272,84.51500000000001,19.725000000000115
ODI_00273,84.51500000000001,19.735000000000113
ODI_00274,84.51500000000001,19.745000000000115
ODI_00275,84.51500000000001,19.75500000000012
ODI_00276,84.51500000000001,19.76500000000012
ODI_00277,84.51500000000001,19.77500000000012
ODI_00278,84.51500000000001,19.78500000000012
ODI_00279,84.51500000000001,19.795000000000126
ODI_00280,84.51500000000001,19.805000000000128
ODI_00281,84.51500000000001,19.81500000000013
ODI_00282,84.51500000000001,19.82500000000013
ODI_00283,84.51500000000001,19.83500000000013
ODI_00284,84.51500000000001,19.845000000000134
ODI_00285,84.51500000000001,19.855000000000135
ODI_00286,84.51500000000001,19.865000000000133
ODI_00287,84.51500000000001,19.875000000000135
ODI_00288,84.51500000000001,19.88500000000014
ODI_00289,84.51500000000001,19.895000000000138
ODI_00290,84.51500000000001,19.90500000000014
ODI_00291,84.51500000000001,19.91500000000014
ODI_00292,84.51500000000001,19.92500000000015
ODI_00293,84.51500000000001,19.935000000000144
ODI_00294,84.51500000000001,19.94500000000015
ODI_00295,84.51500000000001,19.95500000000015
ODI_00296,84.51500000000001,19.965000000000153
ODI_00297,84.51500000000001,19.97500000000015
ODI_00298,84.51500000000001,19.985000000000156
ODI_00299,84.51500000000001,19.995000000000154
ODI_00300,84.51500000000001,20.00500000000016
ODI_00301,84.51500000000001,20.01500000000016
ODI_00302,84.51500000000001,20.02500000000016
ODI_00303,84.51500000000001,20.03500000000016
ODI_00304,84.51500000000001,20.04500000000017
ODI_00305,84.51500000000001,20.055000000000163
ODI_00306,84.51500000000001,20.06500000000017
ODI_00307,84.51500000000001,20.07500000000017
ODI_00308,84.51500000000001,20.085000000000175
ODI_00309,84.51500000000001,20.09500000000017
ODI_00310,84.51500000000001,20.105000000000175
ODI_00311,84.51500000000001,20.115000000000173
ODI_00312,84.51500000000001,20.125000000000178
ODI_00313,84.51500000000001,20.13500000000018
ODI_00314,84.51500000000001,20.145000000000177
ODI_00315,84.51500000000001,20.15500000000018
ODI_00316,84.51500000000001,20.165000000000184
ODI_00317,84.51500000000001,20.175000000000185
ODI_00318,84.51500000000001,20.185000000000187
ODI_00319,84.51500000000001,20.19500000000019
ODI_00320,84.51500000000001,20.20500000000019
ODI_00321,84.51500000000001,20.215000000000188
ODI_00322,84.51500000000001,20.22500000000019
ODI_00323,84.51500000000001,20.235000000000195
ODI_00324,84.51500000000001,20.245000000000196
ODI_00325,84.51500000000001,20.255000000000194
ODI_00326,84.51500000000001,20.2650000000002
ODI_00327,84.51500000000001,20.275000000000198
ODI_00328,84.51500000000001,20.285000000000203
ODI_00329,84.51500000000001,20.2950000000002
ODI_00330,84.51500000000001,20.305000000000202
ODI_00331,84.51500000000001,20.315000000000207
ODI_00332,84.51500000000001,20.32500000000021
ODI_00333,84.51500000000001,20.335000000000207
ODI_00334,84.51500000000001,20.34500000000021
ODI_00335,84.51500000000001,20.35500000000021
ODI_00336,84.51500000000001,20.36500000000021
ODI_00337,84.51500000000001,20.375000000000213
ODI_00338,84.51500000000001,20.385000000000215
ODI_00339,84.51500000000001,20.39500000000022
ODI_00340,84.51500000000001,20.405000000000218
ODI_00341,84.51500000000001,20.41500000000022
ODI_00342,84.51500000000001,20.425000000000217
ODI_00343,84.51500000000001,20.435000000000223
ODI_00344,84.51500000000001,20.445000000000228
ODI_00345,84.51500000000001,20.45500000000023
ODI_00346,84.51500000000001,20.465000000000227
ODI_00347,84.51500000000001,20.47500000000023
ODI_00348,84.51500000000001,20.485000000000234
ODI_00349,84.51500000000001,20.495000000000232
ODI_00350,84.51500000000001,20.505000000000233
ODI_00351,84.51500000000001,20.51500000000024
ODI_00352,84.51500000000001,20.525000000000237
ODI_00353,84.51500000000001,20.535000000000238
ODI_00354,84.51500000000001,20.54500000000024
ODI_00355,84.51500000000001,20.55500000000024
ODI_00356,84.51500000000001,20.565000000000246
